# time_fs P_g_n0 P_g_n1 P_g_n2 P_g_n3 P_g_n4 P_e_n0 P_e_n1 P_e_n2 P_e_n3 P_e_n4
7.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.600820329556245536e-01 3.986241493003093994e-02 5.522947859055653790e-05 3.208233198948989968e-07 1.812457541321407345e-09
7.575000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.633425618907264232e-01 3.663994133072277781e-02 1.742276197215552794e-05 7.327587920120585897e-08 7.407226781851331125e-10
7.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.664777288397914390e-01 3.350966343338106224e-02 1.257362885014891817e-05 3.358827883177809432e-08 5.097213350041342748e-10
7.625000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.690891059514157302e-01 3.088059378813351463e-02 3.009673159546274313e-05 2.022602832199245941e-07 1.268595987793701340e-09
7.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.711100962999212882e-01 2.884324595768499033e-02 4.632937480054815131e-05 3.268037065657025326e-07 1.563910495167909457e-09
7.675000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.722647730908768882e-01 2.767851002051337564e-02 5.635663164375317812e-05 3.588343725290055020e-07 1.422619423062924383e-09
7.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.722024106200811699e-01 2.773301366919527292e-02 6.423853838937659615e-05 3.357249695786507336e-07 1.447390217967930789e-09
7.725000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.713111112991172913e-01 2.861643334841024872e-02 7.217808287382363385e-05 2.764965882398827799e-07 7.730377018498495856e-10
7.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.710444287233670480e-01 2.886930535363676706e-02 8.592338956175780843e-05 3.417589730063565500e-07 7.744875026672616795e-10
7.775000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.729487030978583029e-01 2.694768132750982245e-02 1.030079347017520989e-04 6.051056939038236909e-07 2.534263999424218939e-09
7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.772189194381935007e-01 2.267395199506972228e-02 1.064131173719633846e-04 7.120885338496131599e-07 3.360859513217228005e-09
7.825000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.823426872727301085e-01 1.756660382109016816e-02 9.019025304168244478e-05 5.164540724770319060e-07 2.199095353257432860e-09
7.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.862643893202505119e-01 1.366512430836962222e-02 7.016201814886798460e-05 3.234487528802700705e-07 9.045061008168374529e-10
7.875000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.879819298549403772e-01 1.195753570707259669e-02 6.026809321935596721e-05 2.653079464177821119e-07 1.036849400317754822e-09
7.900000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.881492471009952760e-01 1.179141756740412564e-02 5.908023419500579225e-05 2.540285412315818324e-07 1.068893824603661782e-09
7.925000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.882215097559101658e-01 1.172340091007745798e-02 5.484971235751700522e-05 2.389162324707113110e-07 7.054518865304726271e-10
7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.890528387802886012e-01 1.091087194491804739e-02 3.609006025957365920e-05 1.982139389082493856e-07 1.000626120804034621e-09
7.975000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.903465142930314435e-01 9.641340739013234268e-03 1.205812109503409793e-05 8.598208920205929978e-08 8.648035852762248650e-10
8.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.913709409403699269e-01 8.620239870943619334e-03 8.757835866179278450e-06 6.053809734818021550e-08 8.147563144884280934e-10
8.025000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.919621628568151550e-01 8.007839558461862794e-03 2.976140177953530617e-05 2.345872633787954461e-07 1.595712628527170172e-09
8.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.926078872575234691e-01 7.342913654506739995e-03 4.883323457489166790e-05 3.639795099565864679e-07 1.873916511743079698e-09
8.075000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.935755172434346250e-01 6.374150018610452023e-03 4.999474302461692744e-05 3.366541511047311340e-07 1.340810601498542969e-09
8.100000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.942824229065323483e-01 5.673608375184850325e-03 4.370219181490043238e-05 2.653728022450702954e-07 1.153695607902033748e-09
8.125000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.938837964537461378e-01 6.073506141725642724e-03 4.249174177709533136e-05 2.048577157551732752e-07 8.050655182901980191e-10
8.150000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.924681216273443241e-01 7.481135564421418326e-03 5.054309623558989810e-05 1.993389825781016243e-07 3.730465078158370715e-10
8.175000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.913103466036006228e-01 8.622589064205146356e-03 6.671139393158429833e-05 3.516511497675224819e-07 1.287142861836360280e-09
8.200000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.917389367993605376e-01 8.183381043254335865e-03 7.715776043432444364e-05 5.219165106431879008e-07 2.480471081953117841e-09
8.225000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.938822141186111070e-01 6.050689758223233919e-03 6.666793190185420432e-05 4.260426631627132231e-07 2.148630893613360959e-09
8.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.966108842369233445e-01 3.346174162688612085e-03 4.273783624534015343e-05 2.030517953855915874e-07 7.123761613622322908e-10
8.275000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.985921788232191565e-01 1.383315959003346765e-03 2.441759638042392369e-05 8.740882633704537102e-08 2.125993965048807067e-10
8.300000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.993519930720358158e-01 6.308276195796374154e-04 1.712285509757125178e-05 5.614747472141385703e-08 3.058400270115967588e-10
8.325000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.993915482295187003e-01 5.930757293018158608e-04 1.532590138585595679e-05 4.998700671396371866e-08 1.528150250960179745e-10
8.350000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.993413083195241686e-01 6.467147383032707895e-04 1.192589589429824301e-05 5.083833441960792176e-08 2.079729533008616917e-10
8.375000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.991199387569438262e-01 8.744883148713064169e-04 5.535940650202397339e-06 3.659153019551095053e-08 3.960350180004400243e-10
8.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.981006191018192419e-01 1.888627235927303229e-03 1.067420593841906485e-05 7.866965368531342094e-08 7.866915406365207902e-10
8.425000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.961161045984193718e-01 3.843705587945974670e-03 3.987010296905072853e-05 3.176660067555983635e-07 2.044689664807930270e-09
8.450000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.940397542908152584e-01 5.884709736443832252e-03 7.497669326092016879e-05 5.563717333035174598e-07 2.907778029869101331e-09
8.475000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.930602866082833824e-01 6.853647528874802497e-03 8.551859247593656061e-05 5.451244003235490893e-07 2.145997209103787456e-09
8.500000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.933389102690224348e-01 6.590637393751848719e-03 7.004337140373461030e-05 4.074228190327665564e-07 1.543036184388341650e-09
8.525000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.936576756843295000e-01 6.290069695492879129e-03 5.196504507765821451e-05 2.883420394328653198e-07 1.233092904395180575e-09
8.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.926269896725972153e-01 7.325710562563062141e-03 4.707448173594389117e-05 2.246927087672675223e-07 5.904291853184513897e-10
8.575000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.901299469407129905e-01 9.813639583033287317e-03 5.613090648263254081e-05 2.817108175717553905e-07 8.589892041355841862e-10
8.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.873823854257346433e-01 1.254893217165830785e-02 6.824211703511720833e-05 4.383451343190371120e-07 1.940472704553616919e-09
8.625000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.856954194421980731e-01 1.423930773145439671e-02 6.483651121536131688e-05 4.340823934736584203e-07 2.232775688526297759e-09
8.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.854072378986639125e-01 1.455013930986710259e-02 4.241131655175489227e-05 2.105336678816214657e-07 9.412858733129360773e-10
8.675000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.859160638846771185e-01 1.406408340249543087e-02 1.980343169872166148e-05 4.923779755315432230e-08 4.336710315403375056e-11
8.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.864520009888015917e-01 1.353870712483315475e-02 9.271828543753018846e-06 1.998044475328744032e-08 7.741342049287729095e-11
8.725000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.866897911534555643e-01 1.330474036660489467e-02 5.448046606714100497e-06 2.040238544374004363e-08 3.098433709786602141e-11
8.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.866334715298322733e-01 1.336294423836106512e-02 3.569531411563431068e-06 1.462696301639383036e-08 7.346774283109768239e-11
8.775000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.860081161564920871e-01 1.398701467945910951e-02 4.863628280128183610e-06 5.506784484638206405e-09 2.902007639048713782e-11
8.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.840653522970035372e-01 1.591806455660678757e-02 1.652001626573726959e-05 6.281055163940257155e-08 3.196091071445787926e-10
8.825000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.803351809617356638e-01 1.961334508768673712e-02 5.112682352584702142e-05 3.452427489908207628e-07 1.884339936346440708e-09
8.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.755915354573292397e-01 2.430380275869459955e-02 1.039029277824610826e-04 7.549208750521891779e-07 3.935356024975405355e-09
8.875000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.717040473340357032e-01 2.815332865107236099e-02 1.417230470538076393e-04 8.972087615547220663e-07 3.759113750801269815e-09
8.900000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.701261879495441942e-01 2.973386082869375682e-02 1.391868194815355732e-04 7.618124051793180985e-07 2.589911754792251381e-09
8.925000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.704531753251126602e-01 2.943584958907401183e-02 1.103786192664012801e-04 5.941001234419869557e-07 2.366459901086542353e-09
8.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.706798886116091429e-01 2.923389791352321715e-02 8.576192781024586265e-05 4.499691876912882721e-07 1.577905944156447635e-09
8.975000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.690020957667676571e-01 3.091875760834386991e-02 7.875771449406755351e-05 3.878171608872352047e-07 1.093271113887995867e-09
9.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.652940039268006478e-01 3.462196222208921426e-02 8.355651213468207213e-05 4.755495658030759643e-07 1.789448582514884600e-09
